LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
SVK,HOSPITALBED,ACUTE,1000HAB,A,2014,4.92,
SVK,HOSPITALBED,ACUTE,1000HAB,A,2015,4.87,
SVK,HOSPITALBED,ACUTE,1000HAB,A,2016,4.88,
SVK,HOSPITALBED,ACUTE,1000HAB,A,2017,4.91,
SVK,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1996,0.91,
SVK,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1997,0.93,
SVK,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1998,0.93,
SVK,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1999,0.93,
SVK,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2000,0.93,
SVK,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2001,0.93,
SVK,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2002,0.94,
SVK,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2003,0.9,
SVK,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2004,0.87,
SVK,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2005,0.84,
SVK,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2006,0.84,
SVK,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2007,0.83,
SVK,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2008,0.81,
SVK,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2009,0.8,
SVK,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2010,0.8,
SVK,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2011,0.77,
SVK,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2012,0.78,
SVK,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2013,0.82,
SVK,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2014,0.82,
SVK,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2015,0.81,
SVK,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2016,0.81,
SVK,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2017,0.81,
ESP,HOSPITALBED,TOT,1000HAB,A,1970,4.66,
ESP,HOSPITALBED,TOT,1000HAB,A,1980,5.36,
ESP,HOSPITALBED,TOT,1000HAB,A,1985,4.56,
ESP,HOSPITALBED,TOT,1000HAB,A,1986,4.45,
ESP,HOSPITALBED,TOT,1000HAB,A,1987,4.42,
ESP,HOSPITALBED,TOT,1000HAB,A,1988,4.39,
ESP,HOSPITALBED,TOT,1000HAB,A,1989,4.34,
ESP,HOSPITALBED,TOT,1000HAB,A,1990,4.27,
ESP,HOSPITALBED,TOT,1000HAB,A,1991,4.22,
ESP,HOSPITALBED,TOT,1000HAB,A,1992,4.13,
ESP,HOSPITALBED,TOT,1000HAB,A,1993,4.04,
ESP,HOSPITALBED,TOT,1000HAB,A,1994,3.98,
ESP,HOSPITALBED,TOT,1000HAB,A,1995,3.89,
ESP,HOSPITALBED,TOT,1000HAB,A,1996,3.85,
ESP,HOSPITALBED,TOT,1000HAB,A,1997,3.78,
ESP,HOSPITALBED,TOT,1000HAB,A,1998,3.73,
ESP,HOSPITALBED,TOT,1000HAB,A,1999,3.71,
ESP,HOSPITALBED,TOT,1000HAB,A,2000,3.65,
ESP,HOSPITALBED,TOT,1000HAB,A,2001,3.58,
ESP,HOSPITALBED,TOT,1000HAB,A,2002,3.53,
ESP,HOSPITALBED,TOT,1000HAB,A,2003,3.44,
ESP,HOSPITALBED,TOT,1000HAB,A,2004,3.4,
ESP,HOSPITALBED,TOT,1000HAB,A,2005,3.34,
ESP,HOSPITALBED,TOT,1000HAB,A,2006,3.29,
ESP,HOSPITALBED,TOT,1000HAB,A,2007,3.25,
ESP,HOSPITALBED,TOT,1000HAB,A,2008,3.2,
ESP,HOSPITALBED,TOT,1000HAB,A,2009,3.16,
ESP,HOSPITALBED,TOT,1000HAB,A,2010,3.12,
ESP,HOSPITALBED,TOT,1000HAB,A,2011,3.05,
ESP,HOSPITALBED,TOT,1000HAB,A,2012,2.99,
ESP,HOSPITALBED,TOT,1000HAB,A,2013,2.96,
ESP,HOSPITALBED,TOT,1000HAB,A,2014,2.97,
ESP,HOSPITALBED,TOT,1000HAB,A,2015,2.98,
ESP,HOSPITALBED,TOT,1000HAB,A,2016,2.97,
ESP,HOSPITALBED,TOT,1000HAB,A,2017,2.97,P
ESP,HOSPITALBED,ACUTE,1000HAB,A,1985,3.51,
ESP,HOSPITALBED,ACUTE,1000HAB,A,1986,3.44,
ESP,HOSPITALBED,ACUTE,1000HAB,A,1987,3.46,
ESP,HOSPITALBED,ACUTE,1000HAB,A,1988,3.44,
ESP,HOSPITALBED,ACUTE,1000HAB,A,1989,3.39,
ESP,HOSPITALBED,ACUTE,1000HAB,A,1990,3.34,
ESP,HOSPITALBED,ACUTE,1000HAB,A,1991,3.26,
ESP,HOSPITALBED,ACUTE,1000HAB,A,1992,3.16,
ESP,HOSPITALBED,ACUTE,1000HAB,A,1993,3.1,
ESP,HOSPITALBED,ACUTE,1000HAB,A,1994,3.08,
ESP,HOSPITALBED,ACUTE,1000HAB,A,1995,3,
ESP,HOSPITALBED,ACUTE,1000HAB,A,1996,3.05,B
ESP,HOSPITALBED,ACUTE,1000HAB,A,1997,3,
ESP,HOSPITALBED,ACUTE,1000HAB,A,1998,2.96,
ESP,HOSPITALBED,ACUTE,1000HAB,A,1999,2.94,
ESP,HOSPITALBED,ACUTE,1000HAB,A,2000,2.89,
ESP,HOSPITALBED,ACUTE,1000HAB,A,2001,2.84,
ESP,HOSPITALBED,ACUTE,1000HAB,A,2002,2.78,
ESP,HOSPITALBED,ACUTE,1000HAB,A,2003,2.7,
ESP,HOSPITALBED,ACUTE,1000HAB,A,2004,2.68,
ESP,HOSPITALBED,ACUTE,1000HAB,A,2005,2.65,
ESP,HOSPITALBED,ACUTE,1000HAB,A,2006,2.61,
ESP,HOSPITALBED,ACUTE,1000HAB,A,2007,2.6,
ESP,HOSPITALBED,ACUTE,1000HAB,A,2008,2.56,
ESP,HOSPITALBED,ACUTE,1000HAB,A,2009,2.53,
ESP,HOSPITALBED,ACUTE,1000HAB,A,2010,2.49,
ESP,HOSPITALBED,ACUTE,1000HAB,A,2011,2.43,
ESP,HOSPITALBED,ACUTE,1000HAB,A,2012,2.38,
ESP,HOSPITALBED,ACUTE,1000HAB,A,2013,2.36,
ESP,HOSPITALBED,ACUTE,1000HAB,A,2014,2.37,
ESP,HOSPITALBED,ACUTE,1000HAB,A,2015,2.41,
ESP,HOSPITALBED,ACUTE,1000HAB,A,2016,2.39,
ESP,HOSPITALBED,ACUTE,1000HAB,A,2017,2.43,P
ESP,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1985,0.92,
ESP,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1986,0.86,
ESP,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1987,0.81,
ESP,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1988,0.78,
ESP,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1989,0.76,
ESP,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1990,0.71,
ESP,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1991,0.68,
ESP,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1992,0.64,
ESP,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1993,0.62,
ESP,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1994,0.61,
ESP,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1995,0.6,
ESP,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1996,0.58,
ESP,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1997,0.56,
ESP,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1998,0.52,
ESP,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1999,0.53,
ESP,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2000,0.51,
ESP,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2001,0.51,
ESP,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2002,0.5,
ESP,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2003,0.48,
ESP,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2004,0.47,
ESP,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2005,0.46,
ESP,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2006,0.46,
ESP,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2007,0.41,
ESP,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2008,0.41,
ESP,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2009,0.41,
ESP,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2010,0.4,
ESP,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2011,0.38,
ESP,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2012,0.36,
ESP,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2013,0.36,
ESP,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2014,0.36,
ESP,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2015,0.36,
ESP,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2016,0.36,
ESP,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2017,0.36,P
SWE,HOSPITALBED,TOT,1000HAB,A,1960,14.18,
SWE,HOSPITALBED,TOT,1000HAB,A,1961,14.54,
SWE,HOSPITALBED,TOT,1000HAB,A,1962,14.6,
SWE,HOSPITALBED,TOT,1000HAB,A,1963,14.61,
SWE,HOSPITALBED,TOT,1000HAB,A,1964,14.88,
SWE,HOSPITALBED,TOT,1000HAB,A,1965,14.95,
SWE,HOSPITALBED,TOT,1000HAB,A,1966,14.95,
SWE,HOSPITALBED,TOT,1000HAB,A,1967,14.75,
SWE,HOSPITALBED,TOT,1000HAB,A,1968,14.87,
SWE,HOSPITALBED,TOT,1000HAB,A,1969,15.24,
SWE,HOSPITALBED,TOT,1000HAB,A,1970,15.32,
SWE,HOSPITALBED,TOT,1000HAB,A,1971,15.34,
SWE,HOSPITALBED,TOT,1000HAB,A,1972,15.54,
SWE,HOSPITALBED,TOT,1000HAB,A,1973,15.64,
SWE,HOSPITALBED,TOT,1000HAB,A,1974,15.63,
SWE,HOSPITALBED,TOT,1000HAB,A,1975,15.48,
SWE,HOSPITALBED,TOT,1000HAB,A,1976,15.35,
SWE,HOSPITALBED,TOT,1000HAB,A,1977,15.24,
SWE,HOSPITALBED,TOT,1000HAB,A,1978,15.45,
SWE,HOSPITALBED,TOT,1000HAB,A,1979,15.2,
SWE,HOSPITALBED,TOT,1000HAB,A,1980,15.15,
SWE,HOSPITALBED,TOT,1000HAB,A,1981,15.48,
SWE,HOSPITALBED,TOT,1000HAB,A,1982,14.99,
SWE,HOSPITALBED,TOT,1000HAB,A,1983,14.97,
SWE,HOSPITALBED,TOT,1000HAB,A,1984,14.89,
SWE,HOSPITALBED,TOT,1000HAB,A,1985,14.6,
SWE,HOSPITALBED,TOT,1000HAB,A,1986,14.18,
SWE,HOSPITALBED,TOT,1000HAB,A,1987,13.7,
SWE,HOSPITALBED,TOT,1000HAB,A,1988,13.29,
SWE,HOSPITALBED,TOT,1000HAB,A,1989,12.92,
SWE,HOSPITALBED,TOT,1000HAB,A,1990,12.44,
SWE,HOSPITALBED,TOT,1000HAB,A,1991,11.85,
SWE,HOSPITALBED,TOT,1000HAB,A,1992,6.67,B
SWE,HOSPITALBED,TOT,1000HAB,A,1993,6.08,
SWE,HOSPITALBED,TOT,1000HAB,A,1994,5.19,
SWE,HOSPITALBED,TOT,1000HAB,A,1995,4.8,
SWE,HOSPITALBED,TOT,1000HAB,A,1996,4.31,
SWE,HOSPITALBED,TOT,1000HAB,A,1997,3.94,
SWE,HOSPITALBED,TOT,1000HAB,A,1998,3.75,
SWE,HOSPITALBED,TOT,1000HAB,A,1999,3.7,
SWE,HOSPITALBED,TOT,1000HAB,A,2000,3.58,
SWE,HOSPITALBED,TOT,1000HAB,A,2001,3.27,B
SWE,HOSPITALBED,TOT,1000HAB,A,2002,3.13,
SWE,HOSPITALBED,TOT,1000HAB,A,2003,3.05,
SWE,HOSPITALBED,TOT,1000HAB,A,2004,3.01,
SWE,HOSPITALBED,TOT,1000HAB,A,2005,2.93,
SWE,HOSPITALBED,TOT,1000HAB,A,2006,2.89,
SWE,HOSPITALBED,TOT,1000HAB,A,2007,2.86,
SWE,HOSPITALBED,TOT,1000HAB,A,2008,2.81,
SWE,HOSPITALBED,TOT,1000HAB,A,2009,2.76,
SWE,HOSPITALBED,TOT,1000HAB,A,2010,2.73,
SWE,HOSPITALBED,TOT,1000HAB,A,2011,2.7,
SWE,HOSPITALBED,TOT,1000HAB,A,2012,2.66,B
SWE,HOSPITALBED,TOT,1000HAB,A,2013,2.59,
SWE,HOSPITALBED,TOT,1000HAB,A,2014,2.54,
SWE,HOSPITALBED,TOT,1000HAB,A,2015,2.44,
SWE,HOSPITALBED,TOT,1000HAB,A,2016,2.34,
SWE,HOSPITALBED,TOT,1000HAB,A,2017,2.22,
SWE,HOSPITALBED,ACUTE,1000HAB,A,1973,9.64,D
SWE,HOSPITALBED,ACUTE,1000HAB,A,1974,9.48,D
SWE,HOSPITALBED,ACUTE,1000HAB,A,1975,9.3,D
SWE,HOSPITALBED,ACUTE,1000HAB,A,1976,9.13,D
SWE,HOSPITALBED,ACUTE,1000HAB,A,1977,8.97,D
SWE,HOSPITALBED,ACUTE,1000HAB,A,1978,8.84,D
SWE,HOSPITALBED,ACUTE,1000HAB,A,1979,8.51,D
SWE,HOSPITALBED,ACUTE,1000HAB,A,1980,8.33,D
SWE,HOSPITALBED,ACUTE,1000HAB,A,1981,8.12,D
SWE,HOSPITALBED,ACUTE,1000HAB,A,1982,7.87,D
SWE,HOSPITALBED,ACUTE,1000HAB,A,1983,7.78,D
SWE,HOSPITALBED,ACUTE,1000HAB,A,1984,7.61,D
SWE,HOSPITALBED,ACUTE,1000HAB,A,1985,7.14,D
SWE,HOSPITALBED,ACUTE,1000HAB,A,1986,6.8,D
SWE,HOSPITALBED,ACUTE,1000HAB,A,1987,6.52,D
SWE,HOSPITALBED,ACUTE,1000HAB,A,1988,6.3,D
SWE,HOSPITALBED,ACUTE,1000HAB,A,1989,6.09,D
SWE,HOSPITALBED,ACUTE,1000HAB,A,1990,5.83,D
SWE,HOSPITALBED,ACUTE,1000HAB,A,1991,5.44,D
SWE,HOSPITALBED,ACUTE,1000HAB,A,1992,5.03,D
SWE,HOSPITALBED,ACUTE,1000HAB,A,1993,4.65,D
SWE,HOSPITALBED,ACUTE,1000HAB,A,1994,4.32,D
SWE,HOSPITALBED,ACUTE,1000HAB,A,1995,3.99,D
SWE,HOSPITALBED,ACUTE,1000HAB,A,1996,3.65,D
SWE,HOSPITALBED,ACUTE,1000HAB,A,1997,3.4,D
SWE,HOSPITALBED,ACUTE,1000HAB,A,1998,3.23,D
SWE,HOSPITALBED,ACUTE,1000HAB,A,1999,3.19,D
SWE,HOSPITALBED,ACUTE,1000HAB,A,2000,3.1,D
SWE,HOSPITALBED,ACUTE,1000HAB,A,2001,2.93,
SWE,HOSPITALBED,ACUTE,1000HAB,A,2002,2.83,D
SWE,HOSPITALBED,ACUTE,1000HAB,A,2003,2.75,D
SWE,HOSPITALBED,ACUTE,1000HAB,A,2004,2.73,D
SWE,HOSPITALBED,ACUTE,1000HAB,A,2005,2.66,D
SWE,HOSPITALBED,ACUTE,1000HAB,A,2006,2.61,D
SWE,HOSPITALBED,ACUTE,1000HAB,A,2007,2.6,D
SWE,HOSPITALBED,ACUTE,1000HAB,A,2008,2.55,D
SWE,HOSPITALBED,ACUTE,1000HAB,A,2009,2.52,D
SWE,HOSPITALBED,ACUTE,1000HAB,A,2010,2.5,D
SWE,HOSPITALBED,ACUTE,1000HAB,A,2011,2.48,D
SWE,HOSPITALBED,ACUTE,1000HAB,A,2012,2.46,
SWE,HOSPITALBED,ACUTE,1000HAB,A,2013,2.4,D
SWE,HOSPITALBED,ACUTE,1000HAB,A,2014,2.35,D
SWE,HOSPITALBED,ACUTE,1000HAB,A,2015,2.26,D
SWE,HOSPITALBED,ACUTE,1000HAB,A,2016,2.15,D
SWE,HOSPITALBED,ACUTE,1000HAB,A,2017,2.04,D
SWE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1973,4.17,
SWE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1974,4.06,
SWE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1975,3.94,
SWE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1976,3.81,
SWE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1977,3.71,
SWE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1978,3.6,
SWE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1979,3.38,
SWE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1980,3.24,
SWE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1981,3.11,
SWE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1982,2.98,
SWE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1983,2.92,
SWE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1984,2.86,
SWE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1985,2.5,
SWE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1986,2.29,
SWE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1987,2.12,
SWE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1988,2,
SWE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1989,1.83,
SWE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1990,1.7,
SWE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1991,1.5,
SWE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1992,1.37,
SWE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1993,1.25,
SWE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1994,1.12,
SWE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1995,0.95,
SWE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1996,0.82,
SWE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1997,0.71,
SWE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1998,0.66,
SWE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1999,0.65,
SWE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2000,0.63,
SWE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2001,0.59,B
SWE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2002,0.54,
SWE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2003,0.51,
SWE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2004,0.5,
SWE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2005,0.48,
SWE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2006,0.49,
SWE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2007,0.49,
SWE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2008,0.48,
SWE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2009,0.48,
SWE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2010,0.48,
SWE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2011,0.47,
SWE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2012,0.46,B
SWE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2013,0.46,
SWE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2014,0.45,
SWE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2015,0.44,
SWE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2016,0.43,
SWE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2017,0.43,
CHE,HOSPITALBED,TOT,1000HAB,A,1998,6.63,
CHE,HOSPITALBED,TOT,1000HAB,A,1999,6.61,
CHE,HOSPITALBED,TOT,1000HAB,A,2000,6.29,
CHE,HOSPITALBED,TOT,1000HAB,A,2001,6.04,
CHE,HOSPITALBED,TOT,1000HAB,A,2002,5.95,
CHE,HOSPITALBED,TOT,1000HAB,A,2003,5.82,
CHE,HOSPITALBED,TOT,1000HAB,A,2004,5.67,
CHE,HOSPITALBED,TOT,1000HAB,A,2005,5.54,
CHE,HOSPITALBED,TOT,1000HAB,A,2006,5.39,
CHE,HOSPITALBED,TOT,1000HAB,A,2007,5.36,
CHE,HOSPITALBED,TOT,1000HAB,A,2008,5.21,
CHE,HOSPITALBED,TOT,1000HAB,A,2009,5.1,
CHE,HOSPITALBED,TOT,1000HAB,A,2010,4.97,
CHE,HOSPITALBED,TOT,1000HAB,A,2011,4.87,
CHE,HOSPITALBED,TOT,1000HAB,A,2012,4.79,
CHE,HOSPITALBED,TOT,1000HAB,A,2013,4.68,
CHE,HOSPITALBED,TOT,1000HAB,A,2014,4.58,
CHE,HOSPITALBED,TOT,1000HAB,A,2015,4.58,
CHE,HOSPITALBED,TOT,1000HAB,A,2016,4.55,
CHE,HOSPITALBED,TOT,1000HAB,A,2017,4.53,
CHE,HOSPITALBED,ACUTE,1000HAB,A,1998,5.61,
CHE,HOSPITALBED,ACUTE,1000HAB,A,1999,5.64,
CHE,HOSPITALBED,ACUTE,1000HAB,A,2000,5.31,
CHE,HOSPITALBED,ACUTE,1000HAB,A,2001,5.11,
CHE,HOSPITALBED,ACUTE,1000HAB,A,2002,5.04,
CHE,HOSPITALBED,ACUTE,1000HAB,A,2003,4.93,
CHE,HOSPITALBED,ACUTE,1000HAB,A,2004,4.83,
CHE,HOSPITALBED,ACUTE,1000HAB,A,2005,4.71,
CHE,HOSPITALBED,ACUTE,1000HAB,A,2006,4.54,
CHE,HOSPITALBED,ACUTE,1000HAB,A,2007,4.48,
CHE,HOSPITALBED,ACUTE,1000HAB,A,2008,4.35,
CHE,HOSPITALBED,ACUTE,1000HAB,A,2009,4.27,
CHE,HOSPITALBED,ACUTE,1000HAB,A,2010,3.9,B
CHE,HOSPITALBED,ACUTE,1000HAB,A,2011,3.79,
CHE,HOSPITALBED,ACUTE,1000HAB,A,2012,3.73,
CHE,HOSPITALBED,ACUTE,1000HAB,A,2013,3.66,
CHE,HOSPITALBED,ACUTE,1000HAB,A,2014,3.62,
CHE,HOSPITALBED,ACUTE,1000HAB,A,2015,3.58,
CHE,HOSPITALBED,ACUTE,1000HAB,A,2016,3.49,
CHE,HOSPITALBED,ACUTE,1000HAB,A,2017,3.56,
CHE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1998,1.2,
CHE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1999,1.2,
CHE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2000,1.2,
CHE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2001,1.13,
CHE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2002,1.1,
CHE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2003,1.07,
CHE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2004,1.07,
CHE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2005,1.06,
CHE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2006,1.01,
CHE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2007,1.02,
CHE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2008,1,
CHE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2009,0.98,
CHE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2010,0.97,
CHE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2011,0.93,
CHE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2012,0.93,
CHE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2013,0.93,
CHE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2014,0.91,
CHE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2015,0.92,
CHE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2016,0.92,
CHE,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2017,0.93,
TUR,HOSPITALBED,TOT,1000HAB,A,2002,2.49,
TUR,HOSPITALBED,TOT,1000HAB,A,2003,2.48,
TUR,HOSPITALBED,TOT,1000HAB,A,2004,2.47,
TUR,HOSPITALBED,TOT,1000HAB,A,2005,2.5,
TUR,HOSPITALBED,TOT,1000HAB,A,2006,2.52,
TUR,HOSPITALBED,TOT,1000HAB,A,2007,2.54,
TUR,HOSPITALBED,TOT,1000HAB,A,2008,2.58,
TUR,HOSPITALBED,TOT,1000HAB,A,2009,2.62,
TUR,HOSPITALBED,TOT,1000HAB,A,2010,2.74,
TUR,HOSPITALBED,TOT,1000HAB,A,2011,2.62,
TUR,HOSPITALBED,TOT,1000HAB,A,2012,2.66,
TUR,HOSPITALBED,TOT,1000HAB,A,2013,2.65,
TUR,HOSPITALBED,TOT,1000HAB,A,2014,2.68,
TUR,HOSPITALBED,TOT,1000HAB,A,2015,2.68,
TUR,HOSPITALBED,TOT,1000HAB,A,2016,2.75,
TUR,HOSPITALBED,TOT,1000HAB,A,2017,2.81,
TUR,HOSPITALBED,ACUTE,1000HAB,A,2002,2.46,
TUR,HOSPITALBED,ACUTE,1000HAB,A,2003,2.45,
TUR,HOSPITALBED,ACUTE,1000HAB,A,2004,2.44,
TUR,HOSPITALBED,ACUTE,1000HAB,A,2005,2.47,
TUR,HOSPITALBED,ACUTE,1000HAB,A,2006,2.49,
TUR,HOSPITALBED,ACUTE,1000HAB,A,2007,2.51,
TUR,HOSPITALBED,ACUTE,1000HAB,A,2008,2.55,
TUR,HOSPITALBED,ACUTE,1000HAB,A,2009,2.6,
TUR,HOSPITALBED,ACUTE,1000HAB,A,2010,2.71,
TUR,HOSPITALBED,ACUTE,1000HAB,A,2011,2.6,
TUR,HOSPITALBED,ACUTE,1000HAB,A,2012,2.63,
TUR,HOSPITALBED,ACUTE,1000HAB,A,2013,2.63,
TUR,HOSPITALBED,ACUTE,1000HAB,A,2014,2.65,
TUR,HOSPITALBED,ACUTE,1000HAB,A,2015,2.65,
TUR,HOSPITALBED,ACUTE,1000HAB,A,2016,2.71,
TUR,HOSPITALBED,ACUTE,1000HAB,A,2017,2.78,
TUR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2002,0.07,
TUR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2003,0.06,
TUR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2004,0.06,
TUR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2005,0.06,
TUR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2006,0.06,
TUR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2007,0.05,
TUR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2008,0.06,
TUR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2009,0.07,
TUR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2010,0.06,
TUR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2011,0.06,
TUR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2012,0.06,
TUR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2013,0.06,
TUR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2014,0.06,
TUR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2015,0.05,
TUR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2016,0.05,
TUR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2017,0.05,
GBR,HOSPITALBED,TOT,1000HAB,A,2000,4.08,
GBR,HOSPITALBED,TOT,1000HAB,A,2001,4.04,
